title;text
la leyenda del lago y el rayo;en un bosquecillo mientras un padre con su hijo mayor observaba a sus dos hijos menores bañarse en el pequeño lago niños vengan rápido vamos a refugiarnos en la cabaña gritó el padre cuando de la nada se desató una tormenta eléctrica pero papá por qué tenemos que refugiarnos en la casa si ya estamos mojados preguntaron los niños no podemos seguir bañándonos en el lago bajo la lluvia no es muy peligroso bañarse en el lago bajo la lluvia dijo el papá por qué porque cuando hay tormentas como esta hay una gran probabilidad de un rayo caiga sobre el lago explicó el padre y cuenta la leyenda qué cuando un rayo toca la superficie del lago se abre un portal misterioso del cual salen las más feroces bestias como dragones quimeras grifos y demonios que asesinan a todos aquellos que se encuentren cerca ahh gritaron los niños mientras salían corriendo velozmente de regreso a la cabaña por qué no le dijiste la verdad le preguntó el hermano mayor a su padre un segundo más tarde mientras veía a los niños correr despavoridos cuál verdad la verdad dijo el joven con tono aburrido qué si le cae un rayo al lago mientras ellos están en el agua morirían electrocutados quien te dijo eso preguntó el papá el sentido común los libros el internet la ciencia no sé respondió el muchacho alzando los hombros bah el sentido común los libros y la ciencia son puras pamplinas claro que no esa es la verdad reprochó el joven no eso es lo que ellos quieren que tú creas sentenció el padre dándole un golpecito cariñoso en la nariz antes de salir corriendo a refugiarse en la cabaña y dejarlo solo bajo la lluvia
los patos del lago contaminado;detrás de una fábrica que generaba residuos tóxicos había un gran lago donde vivían unos hermosos patos de los colores del arcoíris y todo el mundo que pasaba por allí se detenía a admirarlos y a tomarles fotos pero nunca a alimentarlos porque en medio de lago había un gran letrero que decía no alimente a los patos un día justo antes de que cayera el sol una joven ambientalista que pasó por el lago vio los patos y se sintió completamente enamorada por ellos e ignorando el letrero sacó una rebanada de pan de su lonchera y empezó a alimentarlos cuando los patos vieron a la joven lanzándoles pedacitos de pan corrieron y volaron hacía ella hasta que la tuvieron en frente lo que hizo a la chica sonreír ignorando los pedazos de pan los patos se quedaron viendo fijamente a la chica y de pronto de sus picos se desplegaron cientos de colmillos mientras que sus ojos empezaron a tornarse de un rojo color sangre sus plumas color negro y unas largas y afiladas garras le salieron en sus planas patas al ver esto la sonrisa se borró de los labios de la joven y le dio paso a un grito de terror que fue ahogado por los patos al saltar hambrientos sobre ella la mañana siguiente se encontraron los restos de la joven junto al lago y todo el mundo que pasó por allí se percató que los patos lucían unos colores más vivos y más brillantes que nunca
el matrimonio feliz;mientras leía el periódico tranquilamente en su butaca favorita su esposa llegó enfurecida y empezó a discutir furiosa porque había descubierto que la había estado engañando cuando su mujer finalmente se hubo calmado bajó el periódico muy lentamente y le preguntó y por qué discutes porqué me engañaste me mentiste te liaste con otra gritó la mujer indignada y enfurecida su esposo se quedó viéndola por un momento sorprendido por la escena que estaba montando su mujer yo sé todo sobre carlos dijo finalmente el hombre al escuchar eso la mujer palideció abrió mucho los ojos y se dejó caer en la butaca más cercana cocómo desde cuándo titubeó eso no importa le respondió el hombre y qué qué vamos a hacer preguntó la mujer mirando fijamente al piso el hombre dejó el periódico a un lado se arrodilló frente a su mujer y después de mirarla a los ojos por un largo rato le dio un beso en la mejilla y le dijo me voy a bañar y después cenaremos al escuchar esto la mujer lo miró sorprendida esas eran las palabras que él siempre le decía cuando llegaba a casa y al ver que su esposo sonreía levemente asintió nerviosamente con la cabeza y cómo si ese pequeño momento nunca hubiera pasado siguieron con su feliz matrimonio en las buenas y en las malas en la salud y en la enfermedad en la riqueza y en la pobreza hasta que la muerte los separó
el escritor vampiro;a lo que los primeros rayos de sol empezaban a asomarse por la ventana el escritor guardaba todo su trabajo y caía rendido hasta el anochecer momento en el cual despertaba con los dedos y las ideas listas para escribir toda la noche
la nube;cuando se asomó por la ventanilla del avión vio horrorizado cómo todas sus fotos y videos privados estaban flotando en las nubes aterrado cerró la ventanilla y miró a su alrededor afortunadamente nadie más las vio todos los demás pasajeros estaban durmiendo sin embargo ya estaba decidido tan pronto aterrizaran iba a eliminar el respaldo de su computadora que había subido a la nube
amor griego fuego griego;frustrada consigo misma después que lo abofeteó sintió en la palma de su mano el placentero ardor producido por el fuego que nunca dejó de sentir cada vez que lo tocaba
la banda de tiburones malos;había una vez en el fondo del gran océano pacifico un delfín que a pesar de su naturaleza tierna y adorable siempre sintió que era malo y malévolo razón por la cual se la mantenía jugando bromas pesadas a sus compañeros delfines y admirando a lo lejos la banda de tiburones malos a la que todos en el océano temían un día a pesar de todas las advertencias que le hicieron el delfín se acercó a la banda de tiburones malos para preguntarles si podía unirse a ellos sin embargo para su sorpresa y decepción cuando les habló los tiburones lo recibieron con una calurosa bienvenida y grandes aterradoras sonrisas debido a la gran cantidad de dientes que tenían a medida que los fue conociendo el delfín descubrió que los tiburones eran muy amigables y cordiales entre ellos y que todo el mundo los juzgaba mal porque eran maquinas asesinas sin pensar que ellos solo mataban para poder subsistir pronto para probar el nivel de maldad de sus nuevos amigos el delfín les jugó una broma pesada y los tiburones se sintieron tan indignados por la falta de respeto y de cordialidad del delfín que le demostraron toda su maldad matándolo y devorándoselo en un par de segundos
el regalo de navidad navidad;la mañana de navidad se despertó por culpa de un pestilente hedor proveniente de la sala de estar y cuando salió de su habitación para ver qué lo causaba se encontró que debajo de su árbol de navidad había un gran paquete envuelto en papel de regalo con decenas de moscas volando a su alrededor asqueada y aterrada se acercó al paquete rompió el papel y se encontró horrorizada el cadáver del hombre más bello que hubiera visto en su vida soltando un grito y llevándose las manos a la boca se alejó del paquete y tras pasar un par de minutos en shock se percató de la carta que estaba encima del cadáver tomándola con manos temblorosas rasgó el sobre y leyó espantada querida claudia cómo este año te portaste muy bien y nunca dejaste de creer en mí a pesar de que eres adulta te traje el novio belloque tanto me pediste abrazos santa claus pd disculpa si está un poco frío pero lo compré en la rebaja de corazones rotos del 15 de febrero y lo guarde en el polo norte desde entonces
el mochilero;todo es tan diferente pensó cuando regresó de su viaje a pesar de que nada hubiera cambiado durante el año y medio que estuvo recorriendo el mundofin
el bosque de navidad;un par de semanas antes de que llegara la navidad un leñador y su hijo fueron a un bosquecillo de pinos a escoger uno para convertirlo en su árbol de navidad pero luego de encontrar el más bonito justo antes de que el leñador diera el primer hachazo para cortarlo no papá detente gritó el niño pensando que si cortaban el árbol para colocarlo y adornarlo en su casa en un par de meses pasaría a ser el pino más bonito del bosque a ser el más feo porque se marchitaría y perdería su bello color y tan delicioso olor en cambio al niño se le ocurrió una grandiosa idea adornar el pino justo donde estaba para que todos los años pudiera disfrutar de su belleza de tal manera en vez de cortarlo el leñador recogió las ramitas de otros árboles que habían en el suelo construyó una pequeña cerca a su alrededor y le puso un aviso para que los demás leñadores no cortaran ese pino ese mismo día el leñador y su hijo volvieron rápidamente a casa recogieron todos los adornos de navidad y regresaron al bosque a adornar el pino a partir de ese día el niño pasaba todos los días por el bosquecillo y fue descubriendo muy emocionado como poco a poco las otras familias dejaron de talar los pinos y en cambio empezaron a adornarlos al igual que lo habían hecho él y su papá hasta que todos los pinos estuvieron adornados y el bosquecillo se convirtió en un bello bosque de navidad donde todos los niños se reunían para apreciar la belleza de los árboles adornados y jugar a las escondidas entre ellos fin
el amanecer;y lo viste no por qué yo pensé que me quedé dormido mañana lo veré el día siguiente también se quedó dormido y el siguiente y el siguiente hasta que el sol misteriosamente se apagó y dejó a la galaxia en una oscuridad eternafin
la viuda rencorosa;todos en la iglesía se quedaron boquiabiertos cuando la viuda del difunto que velaban se levantó repentinamente e interrumpió las preciosas palabras que el cura estaba dedicándole al muerto para gritar enojada no padre no ojalá qué mi difunto esposo se queme en el infierno y pague por todos los pecados que cometió todo el maltrato todas las humillaciones todas las infidelidades y todo lo que me hizo sufrir el desgraciado ese qué se queme en el infierno qué se queme luego al darse cuenta de toda la atención que había llamado con la explosión que había tenido la viuda se arreglo su velo negro con manos temblorosas se disculpó y salió caminando muy rápidamente por el pasillo central de la iglesia fin
